example_id,seed,schedule_id,schedule,scheduler,score_diag_um,score_projection,score_residualized,score_budgeted,actual_response_power,actual_terminal_gain,frontier_width_histogram
s0-i7,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_residualized,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0010420319331409262,0.0003749843208768685,0.0193645118935869,"{""1"": 12, ""5"": 1}"
s0-i7,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",p_saps_projection,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0010420319331409262,0.0003749843208768685,0.0193645118935869,"{""1"": 12, ""5"": 1}"
s0-i7,0,2516301160cf1942,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",b_saps_budgeted,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0010420319331409262,0.0003749843208768685,0.0193645118935869,"{""1"": 12, ""5"": 1}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.320818782236523e-05,1.0627323270205191,1.0308890954028562,"{""1"": 12, ""3"": 1}"
s0-i7,0,566e3b5363a74fde,"[[1, 3, 4, 7, 9, 11], [0, 2, 5, 6, 8, 10]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.320818782236523e-05,0.00011497532166855163,0.010722654599890441,"{""1"": 12, ""3"": 1}"
s0-i7,0,3935551c0b62bfa7,"[[1, 3, 4, 5, 9, 11], [0, 2, 6, 7, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.000245806516513652,0.015678217899801367,"{""1"": 12, ""2"": 1}"
s0-i7,0,bb8416efa8d08403,"[[0, 5, 7, 8, 9, 10], [1, 2, 3, 4, 6, 11]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.320818782236523e-05,0.00016893938785769212,-0.01299766855469442,"{""1"": 12, ""3"": 1}"
s0-i7,0,edfe1051c3001a2d,"[[0, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 10]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.320818782236523e-05,3.2853913774327166e-05,-0.005731833369379048,"{""1"": 12, ""3"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_myopic,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.29139597531627e-05,0.0007522889249481424,0.02742788590008611,"{""1"": 12, ""5"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_rollout,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.29139597531627e-05,0.0007522889249481424,0.02742788590008611,"{""1"": 12, ""5"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",saps_diagonal,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,7.320818782236523e-05,1.0627323270205191,1.0308890954028562,"{""1"": 12, ""3"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007522889249481424,0.02742788590008611,"{""1"": 13}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0003959408964671937,2.1076030324943846e-05,-0.004590863788541743,"{""1"": 12, ""3"": 1}"
s0-i7,0,566e3b5363a74fde,"[[1, 3, 4, 7, 9, 11], [0, 2, 5, 6, 8, 10]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0003959408964671937,0.0,0.0,"{""1"": 12, ""3"": 1}"
s0-i7,0,3935551c0b62bfa7,"[[1, 3, 4, 5, 9, 11], [0, 2, 6, 7, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,2.107603032494426e-05,0.004590863788541788,"{""1"": 12, ""2"": 1}"
s0-i7,0,bb8416efa8d08403,"[[0, 5, 7, 8, 9, 10], [1, 2, 3, 4, 6, 11]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0003959408964671937,0.9965663798664878,0.998281713679304,"{""1"": 12, ""3"": 1}"
s0-i7,0,edfe1051c3001a2d,"[[0, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 10]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0003959408964671937,0.0008614995747766522,-0.029351312999193958,"{""1"": 12, ""3"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_myopic,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00035965545356285515,0.0005799595724473272,0.024082349811580413,"{""1"": 12, ""5"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_rollout,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00035965545356285515,0.0005799595724473272,0.024082349811580413,"{""1"": 12, ""5"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",saps_diagonal,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0003959408964671937,2.1076030324943846e-05,-0.004590863788541743,"{""1"": 12, ""3"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.001988314924137848,0.9668322943927393,-0.9832763062297084,"{""1"": 12, ""3"": 1}"
s0-i7,0,566e3b5363a74fde,"[[1, 3, 4, 7, 9, 11], [0, 2, 5, 6, 8, 10]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.001988314924137848,0.9310817583272594,-0.9649257786624106,"{""1"": 12, ""3"": 1}"
s0-i7,0,3935551c0b62bfa7,"[[1, 3, 4, 5, 9, 11], [0, 2, 6, 7, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,1.0696459329632213,1.034236884356394,"{""1"": 12, ""2"": 1}"
s0-i7,0,bb8416efa8d08403,"[[0, 5, 7, 8, 9, 10], [1, 2, 3, 4, 6, 11]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.001988314924137848,0.0007596273863541713,0.02756133861687729,"{""1"": 12, ""3"": 1}"
s0-i7,0,edfe1051c3001a2d,"[[0, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 10]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.001988314924137848,1.0696087543972608,1.034218910287982,"{""1"": 12, ""3"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_myopic,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0010420319331409262,1.1979971222066593e-05,-0.0034612095027701795,"{""1"": 12, ""5"": 1}"
s0-i7,0,313f72b6ec4cbfbd,"[[0, 2, 3, 5, 6, 9], [1, 4, 7, 8, 10, 11]]",dprm_rollout,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.0010420319331409262,1.1979971222066593e-05,-0.0034612095027701795,"{""1"": 12, ""5"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,6dda37ad97f87a9b,"[[0, 2, 3, 4, 7, 11], [1, 5, 6, 8, 9, 10]]",saps_diagonal,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.001988314924137848,0.9668322943927393,-0.9832763062297084,"{""1"": 12, ""3"": 1}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,bfe8dba1cf91d63b,"[[0, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,5.95484969123017e-06,0.002440256070831537,"{""1"": 13}"
s0-i7,0,749ca3f4f0439bb7,"[[0, 2, 3, 11], [1, 4, 5, 7], [6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,1.0575866924229127,1.0283903404947523,"{""1"": 12, ""2"": 1}"
s0-i7,0,9ff9f4eac9a58d04,"[[1, 3, 9, 11], [4, 5, 7, 10], [0, 2, 6, 8]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.000245806516513652,0.015678217899801367,"{""1"": 12, ""2"": 1}"
s0-i7,0,8a6bfa7e317ac766,"[[1, 3, 9, 11], [0, 4, 5, 7], [2, 6, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.0005300190103542232,-0.023022141741250383,"{""1"": 12, ""2"": 1}"
s0-i7,0,bd683e97d6ee8079,"[[5, 7, 8, 9], [1, 6, 10, 11], [0, 2, 3, 4]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.0,0.0,"{""1"": 12, ""2"": 1}"
s0-i7,0,09b8f5906248ef18,"[[0, 7, 9, 11], [5, 6, 8, 10], [1, 2, 3, 4]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,1.0536680703811554,1.0264833512440206,"{""1"": 12, ""2"": 1}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_myopic,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007004190541818983,0.026465431305419874,"{""1"": 13}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_rollout,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.0007004190541818983,0.026465431305419874,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",saps_diagonal,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.02535244158217,1.012596880096996,"{""1"": 13}"
s0-i7,0,749ca3f4f0439bb7,"[[0, 2, 3, 11], [1, 4, 5, 7], [6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,1.0330267351262432,1.0163792280080517,"{""1"": 12, ""2"": 1}"
s0-i7,0,9ff9f4eac9a58d04,"[[1, 3, 9, 11], [4, 5, 7, 10], [0, 2, 6, 8]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,2.107603032494426e-05,0.004590863788541788,"{""1"": 12, ""2"": 1}"
s0-i7,0,8a6bfa7e317ac766,"[[1, 3, 9, 11], [0, 4, 5, 7], [2, 6, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,0.0,0.0,"{""1"": 12, ""2"": 1}"
s0-i7,0,bd683e97d6ee8079,"[[5, 7, 8, 9], [1, 6, 10, 11], [0, 2, 3, 4]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,0.0004990076854638226,0.022338479927332178,"{""1"": 12, ""2"": 1}"
s0-i7,0,09b8f5906248ef18,"[[0, 7, 9, 11], [5, 6, 8, 10], [1, 2, 3, 4]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.002809026964449191,0.9371808770695547,-0.968081028152889,"{""1"": 12, ""2"": 1}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_myopic,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,1.025988143537115,1.0129107283157361,"{""1"": 13}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_rollout,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,1.025988143537115,1.0129107283157361,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",saps_diagonal,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.09832187834349397,2.107603032494324e-05,-0.004590863788541677,"{""1"": 13}"
s0-i7,0,749ca3f4f0439bb7,"[[0, 2, 3, 11], [1, 4, 5, 7], [6, 8, 9, 10]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,9.041882341268352e-05,-0.009508881291334093,"{""1"": 12, ""2"": 1}"
s0-i7,0,9ff9f4eac9a58d04,"[[1, 3, 9, 11], [4, 5, 7, 10], [0, 2, 6, 8]]",confidence,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,0.0009641103171786156,0.03105012588023784,"{""1"": 12, ""2"": 1}"
s0-i7,0,8a6bfa7e317ac766,"[[1, 3, 9, 11], [0, 4, 5, 7], [2, 6, 8, 10]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,1.0299779280510548,1.0148782823822051,"{""1"": 12, ""2"": 1}"
s0-i7,0,bd683e97d6ee8079,"[[5, 7, 8, 9], [1, 6, 10, 11], [0, 2, 3, 4]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,7.110827552850799e-05,0.0084325722960736,"{""1"": 12, ""2"": 1}"
s0-i7,0,09b8f5906248ef18,"[[0, 7, 9, 11], [5, 6, 8, 10], [1, 2, 3, 4]]",min_within_batch_tc,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.022340673731351405,0.9897953987654472,0.9948846158049923,"{""1"": 12, ""2"": 1}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_myopic,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.00024994244200366236,0.015809568052406187,"{""1"": 13}"
s0-i7,0,f892abe37043edf6,"[[2, 3, 5, 6], [0, 1, 4, 9], [7, 8, 10, 11]]",dprm_rollout,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.00024994244200366236,0.015809568052406187,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",saps_diagonal,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",p_saps_projection,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,7643fd17bf8a54b4,"[[0, 2, 3, 6], [1, 4, 5, 7], [8, 9, 10, 11]]",b_saps_budgeted,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.2846696785450581,0.0005239960544006768,0.022890960102203595,"{""1"": 13}"
s0-i7,0,413bc3024dd2c6ab,"[[0, 3, 11], [2, 4, 7], [1, 5, 10], [6, 8, 9]]",random_balanced,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.0002313707944129396,0.015210877503054832,"{""1"": 12, ""2"": 1}"
s0-i7,0,495e07c828ad1c5a,"[[1, 3, 9], [4, 7, 11], [2, 5, 10], [0, 6, 8]]",confidence,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,0.00011497532166855163,0.010722654599890441,"{""1"": 13}"
s0-i7,0,74eeb6a2fd9fdba8,"[[1, 3, 9], [4, 5, 11], [0, 7, 10], [2, 6, 8]]",entropy,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.000245806516513652,-0.015678217899801367,"{""1"": 12, ""2"": 1}"
s0-i7,0,42794c8575b40dee,"[[5, 7, 9], [1, 6, 11], [2, 3, 10], [0, 4, 8]]",dependency_cmi,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.9917274373248549,0.9958551286833115,"{""1"": 12, ""2"": 1}"
s0-i7,0,650e93483baf420f,"[[7, 9, 11], [6, 8, 10], [3, 4, 5], [0, 1, 2]]",min_within_batch_tc,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.044748323754741,1.0221293087250463,"{""1"": 13}"
s0-i7,0,cd99c5d2adfda879,"[[2, 3, 5], [0, 6, 9], [1, 4, 7], [8, 10, 11]]",dprm_myopic,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.0007522889249481424,0.02742788590008611,"{""1"": 12, ""2"": 1}"
s0-i7,0,cd99c5d2adfda879,"[[2, 3, 5], [0, 6, 9], [1, 4, 7], [8, 10, 11]]",dprm_rollout,0.0036579073160826737,0.0036579073160826737,0.0036579073160826737,0.00017221610903499622,0.0007522889249481424,0.02742788590008611,"{""1"": 12, ""2"": 1}"
s0-i7,0,51dba45c33819a30,"[[0, 3, 6], [2, 4, 7], [1, 5, 10], [8, 9, 11]]",subset_exact,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.1979971222065055e-05,0.0034612095027699574,"{""1"": 13}"
s0-i7,0,51dba45c33819a30,"[[0, 3, 6], [2, 4, 7], [1, 5, 10], [8, 9, 11]]",subset_beam_8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.1979971222065055e-05,0.0034612095027699574,"{""1"": 13}"
s0-i7,0,51dba45c33819a30,"[[0, 3, 6], [2, 4, 7], [1, 5, 10], [8, 9, 11]]",subset_beam_32,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.1979971222065055e-05,0.0034612095027699574,"{""1"": 13}"
s0-i7,0,51dba45c33819a30,"[[0, 3, 6], [2, 4, 7], [1, 5, 10], [8, 9, 11]]",saps_diagonal,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.1979971222065055e-05,0.0034612095027699574,"{""1"": 13}"
s0-i7,0,51dba45c33819a30,"[[0, 3, 6], [2, 4, 7], [1, 5, 10], [8, 9, 11]]",p_saps_residualized,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.01993324391127292,1.1979971222065055e-05,0.0034612095027699574,"{""1"": 13}"
